content_id,subject,sentiment_value,sentiment_word
5r40CE1jGfLliA7k,舒适性,-0.0038459843,
nbtiQjg5371Df8Fe,舒适性,-0.10693897,
RAhPKc3w7zYvTkoD,舒适性,0.018984726,
zxho9ZN1fG736tIX,舒适性,0.0945317,
sY8baihTfECGcK4q,舒适性,0.07824871,
puszkRaoPD9hf7g2,舒适性,-0.01635828,
PQRy47eBIkvXzLmH,舒适性,0.027726343,
KPlyLQFwz5RshMjf,舒适性,0.02298258,
lDMaYEJdVBKTu2zy,舒适性,-0.048204176,
TSU6zwZnRQ4cuqLB,舒适性,-0.013399923,
9TWx532X4h7wjiDy,舒适性,0.16394977,
6jm8uWBCpZwo5RFI,舒适性,0.10307928,
4tWrTOAjecVDyFYl,舒适性,-0.017992789,
XK9dD5vynI4oGskJ,舒适性,-0.17293037,
qscgnZPK4FGwLV38,舒适性,0.06467316,
tgmdp7VPTv2qicoK,舒适性,-0.025422106,
DoV8dMqFstKXEUwh,舒适性,-0.044573333,
GTx9wel45ru2LZoS,舒适性,0.030569596,
uAzN7fjJWyQq6KXD,舒适性,-0.06637057,
2ZCfsbon6041kpPF,舒适性,-0.03857545,
HgApRX8nqjJlEO0K,舒适性,0.10877826,
H83bKrlde7D2pNLF,舒适性,-0.01474878,
k5A2oECXbvlxpWF1,舒适性,0.072676025,
EsFeCWZ4pAYLjkOD,舒适性,-0.02855119,
mUHbaghwpnzBtME9,舒适性,0.008135216,
8SjFg2purME4Jx0A,舒适性,0.12626524,
e0kYOc5iPx9mR3jv,舒适性,0.23009896,
HALEWZPmhvTzKjr8,舒适性,0.20348412,
2Hp9McN70xnzy8qJ,舒适性,-0.07609659,
mWbG5Zc1zwy6KtjV,舒适性,-0.040678713,
AEYbGMtnhrJ76sUd,舒适性,0.08985037,
T4Y9Apfq2BesIGlc,舒适性,0.05453786,
1hM4eqwczXF6buG2,舒适性,-0.0170295,
wtoBu6QpKzlO8maL,舒适性,-0.034061637,
GRXzZQMwAeJu7COd,舒适性,-0.043203,
bKsdJG5Bu4QFfAEL,舒适性,0.12139546,
TIMa6yKYE8fePg17,舒适性,-0.043534342,
UIC3PqTcutWdFNVQ,舒适性,0.0947196,
39GHL0vs8hg2bpl1,舒适性,0.067266315,
Jmb32XBrZgTNhi60,舒适性,0.119280055,
es0ZgKMEINc3vajU,舒适性,0.01693534,
wrLa3dy1MTJAUbIj,舒适性,-0.04755115,
jGglFPieTJX97Uxb,舒适性,0.065808356,
k8G4vxE5maWVOiMB,舒适性,-0.08983088,
XdMQbHDq7Vs3n0IG,舒适性,-0.019099725,
QZHrOlg7P4Xdy2Y3,舒适性,-0.12499129,
u0K4toPXbnlJTcmL,舒适性,0.07666303,
uzfj7oHsXO2nmUxC,舒适性,-0.051531788,
JOBqrRszQ5LFT72X,舒适性,0.11931842,
pURWwJXEY9boHvLq,舒适性,0.1547458,
jyTlYHMnAKc4EROF,舒适性,0.0114006605,
HRLxcVG8YaWArDqd,舒适性,0.050189268,
rCUqz3A0k5PK8bEV,舒适性,-0.040964726,
beH79mYF60rqQwKW,舒适性,0.08875034,
ay6bwYNud4KBVJXg,舒适性,0.026072545,
amIEoWFrYfbsRyOq,舒适性,-0.03329486,
CKWDlRyrYdQq2iBH,舒适性,-0.0132463,
YxvTf4hr1odFwyM7,舒适性,0.07944717,
VYRCeOz63ky4UhFP,舒适性,0.08821166,
5gRpXMthv6sO9lme,舒适性,0.021137243,
mCcU9XgIHYWsL4qJ,舒适性,0.039760076,
xZvGCk0LXS2ITgHe,舒适性,0.032323748,
G3gFzhjsWm8xqHTV,舒适性,0.016304923,
SoiD43pfynQPmJ7V,舒适性,-0.042005565,
2b6R1V7kQS8UMxY3,舒适性,0.10443311,
EnKrOoixv9Bq0b5Y,舒适性,0.07026432,
V52Ubc3yioDXqkQ9,舒适性,-0.049195413,
DhQW8jsTpyqw06o5,舒适性,0.08481633,
krc0zWjpYaKuOIUT,舒适性,-0.027724655,
WMfT8mP6bRpHnhqr,舒适性,0.13703863,
TlQ3NGwt1ZzSO9B7,舒适性,0.060238164,
CFpJR65ev0MizD8X,舒适性,0.16266453,
EVG6bXaQxSCN1Ake,舒适性,0.06647295,
ZYL14a2ypDcoB8T5,舒适性,-0.053124066,
NO8VzjCTMpQ3Hcul,舒适性,0.035546076,
VL6jHoQ8ZpyIP0tn,舒适性,-0.020209337,
cCgJT7PV3mbx21h9,舒适性,0.03890295,
V9JNZ0vxUCWDsfrY,舒适性,0.012314564,
sNtAReLBfbXuTcyH,舒适性,0.058853645,
FRkSi7Mad9B4He35,舒适性,-0.007938864,
SuaPyk6KrBWiLl8I,舒适性,-0.054159038,
3IULXkViPBDKYjvw,舒适性,0.10093828,
MDFGsd5R09vbPLht,舒适性,0.14270629,
bMUeh2VjrukxmNAD,舒适性,0.056522105,
24imyrkH9Bcu067W,舒适性,0.005740477,
QeLJ6w9EB78bulcj,舒适性,0.24173202,
8g9n4vVqZQ6JSP5x,舒适性,0.049859356,
jF2o1uBciOaKARx6,舒适性,0.044494282,
dL1EZgfl4RjkeKUh,舒适性,-0.09779643,
2VWOd6lnSviTrQY0,舒适性,0.17995699,
l78SQPcmBT9DtqNj,舒适性,0.060899246,
YGIRkO0Zh4NtVnmF,舒适性,0.030061467,
V1NSF709AmjTRPhe,舒适性,0.14629138,
yBOG7JzfwRZxHVUo,舒适性,0.13683945,
1VkicdAOjC6rPqXW,舒适性,0.07153241,
zJjMAVQLrfeUms3Y,舒适性,0.063053325,
3hctzfuMi9F0r17m,舒适性,0.10616588,
A34yvHZGOCmtczpf,舒适性,0.07155579,
CkjQS5YZNHvFAXzt,舒适性,0.06981448,
5hscw7oaqFm3iCBx,舒适性,0.28109124,
SUV7QinvDBPmL5OC,舒适性,0.029666772,
pGEBk04J1dcLUThW,舒适性,0.16069444,
NvOgzwa9XLkhEZfj,舒适性,0.20000869,
v01eRdCPMnOKw8ty,舒适性,0.2334406,
kO0yL4m76xbZ8IUE,舒适性,0.053086985,
VjDzCfoU89EvMbdR,舒适性,0.18953337,
tyDsn2CHM0WJzwpX,舒适性,0.01492901,
64eN5ZExUkXqpPa3,舒适性,0.21312208,
6e2J5pdRaqDWvSgE,舒适性,0.20482299,
wHYay9uoQIO25Rht,舒适性,0.13652727,
uGTir0Q8SBej1wAN,舒适性,0.015208544,
xGaLW1hdRjQFKXcN,舒适性,0.08680696,
JEpFPS0tBo5O8hxu,舒适性,0.14703563,
AGjnT4Dd8bOokZz2,舒适性,0.35868835,
dXbirf1CuyFszlKO,舒适性,0.04949454,
nBZzr916y0SKtCPe,舒适性,0.047194373,
SnXce3GqCQd6tfFb,舒适性,0.08007989,
wWxseS1cGTg2DhHK,舒适性,0.1462129,
reyUlXwx6YZHf2Nc,舒适性,0.076178834,
um2A5EVOerPf1ZKS,舒适性,0.104303494,
Aa73jxLqprzgl5VT,舒适性,0.20014457,
7KRGZL60qn39dMXN,舒适性,-0.121595755,
Jy2MjFViEeBdm4St,舒适性,0.004551096,
QY9l3vw28UtiBCs1,舒适性,0.24288167,
ho6QNZl0uXev3C9q,舒适性,0.0495524,
0ZcJSahWkL3TmIzN,舒适性,0.046858374,
CM0TrDvozKejJ19X,舒适性,0.06391535,
hTSecn4GNgLbAKHM,舒适性,0.10887195,
3IxjdMX1y4NOf6Dn,舒适性,-0.032576207,
L4xNKFochkw71QBZ,舒适性,0.18007198,
fkqNdWp61ien39JX,舒适性,0.13055429,
7Gb4jFNMRYgvLlDu,舒适性,0.1227982,
0HR9mNhn3dzgXr1F,舒适性,0.24534844,
3oqNdjLtr6HBxkKD,舒适性,0.14274146,
uUpHiy5kTCXr76fq,舒适性,0.09341103,
sDLvXxwqMJf5jgTc,舒适性,0.057425473,
lhu7cmGoMekHqBaz,舒适性,0.29423624,
uWgbGATV0jOoarDw,舒适性,0.09560904,
rf7MZgcWesEv6SuX,舒适性,-0.0024752712,
jEpFZwbyDHo9tXkn,舒适性,0.17683668,
Y4E9pN1kznPewcUO,舒适性,0.016418269,
H7l3YEvyKQaIh6r8,舒适性,0.16353424,
389Drm5jzBFvIZ2i,舒适性,0.15845199,
JOnA6lRuWev9gcUC,舒适性,0.062393833,
JK1uU6QgvX7FPmeC,舒适性,0.11243119,
bagL1329tZij0Pme,舒适性,0.19608139,
bXUKus15n8SeEHRt,舒适性,0.043296587,
EFY6DBolxfH7Cj2b,舒适性,0.038589984,
FGRbjwZTUlkg86pQ,舒适性,0.15488978,
jlxnYgNMRSEbQ47I,舒适性,-0.08757356,
Pzcjy48JxafdKIAV,舒适性,0.12071707,
hxR9gUEeVuBHcPTk,舒适性,-0.022227483,
rN1gsRZq98mTL2ow,舒适性,0.054300617,
6vnwrqt9EU048AJD,舒适性,-0.008296447,
YiOzfUcV1sy6KxIE,舒适性,-0.11959685,
bkn08zQsyqtxGpL4,舒适性,0.073780194,
Qw3Icen09U2i4ahS,舒适性,0.14478411,
X6sGr4hBNU8awZ0H,舒适性,0.02821139,
ZUCOEHAd1ga7LFxk,舒适性,0.05298264,
ywJhqCI501xpn8Tu,舒适性,0.09152084,
yoH41Gi9Y7RXmJwK,舒适性,-0.08630856,
QptxJrH7qsfiEodS,舒适性,-0.14935452,
rGgeAiF6dkhOynmp,舒适性,-0.042705208,
USo8k1D2Zwh56vVB,舒适性,0.05406547,
Ec0zbuRis9NHpyIQ,舒适性,-0.048683796,
ICnk96qfHQtTULAc,舒适性,-0.05943164,
Ps6hZcIAX1fFYlCv,舒适性,0.035978694,
zyCSDkJLrhWE8KXR,舒适性,0.07060112,
UyhqNBf53jE89orR,舒适性,0.039656628,
tvTr6MNcyhmkuRAX,舒适性,-0.03479797,
mCtk2EcWaBZRTzG4,舒适性,0.07660058,
oQ49SFW7I0LybuqU,舒适性,0.05841193,
O732ncCsp8Rr69oF,舒适性,0.0524279,
fxyncAKhsDum2Oob,舒适性,0.016273206,
gWMql7QIZcVFX6y0,舒适性,0.064538695,
jWgdAn4QIHRk2uUs,舒适性,-0.029220024,
AB4sGnS3vVEq8Dxb,舒适性,-0.215688,
6wxXOpZHJ9CNtdeT,舒适性,-0.0045367423,
fMt9sXq4pGHT81CS,舒适性,0.03891414,
cdqKw9jfWgvQ8NEm,舒适性,-0.023184756,
Pm0r2h5HI76nXvos,舒适性,-0.20065683,
YLIEz3wdkUNMa0HJ,舒适性,-0.044295304,
3bhVfsTD75wFKXCn,舒适性,-0.26122364,
raYDzok54yMZCOSW,舒适性,-0.115321085,
cL9T6irqHNDsZfPe,舒适性,0.08340674,
qfdGDCZ3PeKxNwpn,舒适性,0.086905085,
p4kMIBeaTxqrHFCS,舒适性,0.048672404,
X8wU7Mr5kBcSDxJh,舒适性,-0.117137365,
AohYceIpjN7wJ2zg,舒适性,-0.054257598,
78vjfAny6s9aIKmO,舒适性,0.15038592,
O6ECF9ct4iuMlDJ2,舒适性,0.20237029,
1HKS4tw3Z7r5Mjbd,舒适性,0.03824697,
bqlw4Hz1UL05MRC7,舒适性,-0.13030896,
lu5Ji2sjwNgHOBcV,舒适性,0.02507419,
5kwbXrfVS62FnKDh,舒适性,-0.0004817641,
EtMWgPap8VOK0ydJ,舒适性,-0.18733582,
sghfQnLUcSOu4DFJ,舒适性,0.04035254,
yLlrQXn5hta4bG76,舒适性,-0.1532586,
LFeDWjKa7HBM4sS2,舒适性,0.1365203,
atzMAVxk9SmRh1N0,舒适性,0.028064245,
dRpfDLrSM0sYWvIB,舒适性,-0.03870749,
NbFEO2GfgL1dJcQM,舒适性,0.07575956,
e0v8JDt3jqNnIVUK,舒适性,-0.061127137,
ioUIrmX7F4V9bClB,舒适性,0.07453796,
jaOzYwbXlD4sMEfe,舒适性,-0.027145697,
WPIkOoDsAQl7hiTN,舒适性,-0.061141685,
VhlJyLza5ERfxDnZ,舒适性,0.198529,
52jEpMRoDNvPHwSb,舒适性,-0.062245894,
goW6bEX5lPTeBjRt,舒适性,-0.023441399,
dBKTF3eiMoyUELhb,舒适性,-0.012849087,
dMtgGohl5s3VZHqC,舒适性,0.12695679,
pL13OljJzXMRiGmZ,舒适性,0.07767606,
1KRVcuea2SYEsynd,舒适性,-0.07435998,
AcT47a1YvjXbyodn,舒适性,-0.050615568,
01kgxZUTtfODp2hr,舒适性,0.29893836,
PxLWHR4po8D1T6A3,舒适性,0.05251353,
237pFikwragGBfnt,舒适性,0.10887774,
Gjc1XHOVlKFe6ItU,舒适性,0.13148548,
atLdKR0lSyEH9sMg,舒适性,-0.01493294,
Lw9O210Qyh5Uut73,舒适性,0.055940863,
8NnaMkJhHyALDcPZ,舒适性,0.0807627,
ODvT15rVzUQGtxWS,舒适性,0.028208012,
szJOWrFC4H97uDUo,舒适性,0.05476514,
gzGyHmUJQuaEfNhM,舒适性,0.33119386,
SVaOfb1hoyPzv7Lq,舒适性,0.1666517,
8Y35jtbpHAeThg70,舒适性,0.08910743,
KfFAPD6TohrVGUSs,舒适性,0.08355499,
rQWPNRL1mwxsF7li,舒适性,0.062490176,
wnyujq8gV62lDU5Z,舒适性,-0.029595872,
AHrjUh6xkJ7dRcLW,舒适性,0.06342005,
Oa4sklUTNDmcpbQw,舒适性,-0.081270166,
uPwVh0CZYoTeGnbD,舒适性,-0.124153115,
sP2Ax8OS9bgIafqE,舒适性,0.06522434,
Oey5EIJUc4PQa36m,舒适性,0.100897245,
eTKhpqbosaRn5jLZ,舒适性,0.01688551,
R52zpKF3CkvcYhL8,舒适性,0.08858565,
eNou2KY4lv1CBD8n,舒适性,-0.0028731024,
4Nx9kchmQwlHE3YI,舒适性,0.16193677,
K3Aby8kS6urpQRYa,舒适性,0.050288424,
jRIDftoT6FSWVA4Z,舒适性,0.1691695,
TFtAxJUkB9RpYbaZ,舒适性,0.027246477,
QKtFkz9vn68ErxUm,舒适性,0.034882948,
Gbc8jJ3iENw7kISz,舒适性,0.01517993,
UXA1P7V5bJhiG9tx,舒适性,-0.17048183,
LoZ6kfgdemxuANYI,舒适性,-0.050987903,
ODQsAT5ieyg9JNSG,舒适性,-0.015008027,
UJ0uFwKlp9qf8zW6,舒适性,0.10079037,
cydDMeo04TnBG92s,舒适性,0.12855159,
BaEdk14fSL96ZTtN,舒适性,0.05215585,
FfcOkjr9XwMlZvIW,舒适性,-0.055203248,
6Zw3Q5dDmTPYzrp0,舒适性,-0.12491966,
VZsxWz1fbk6DLFXO,舒适性,0.01847606,
xwpBL2Rf89F6qO0u,舒适性,0.040956195,
bMpL97f6tirSwcxO,舒适性,0.024221627,
r0XIUAqlz9aQcvYB,舒适性,0.058050483,
Cy0ZOxkKhMoETNqS,舒适性,-0.0066599566,
TROFwzH24CuexUZd,舒适性,-0.049773924,
Pm7De1R2OuIa0AGB,舒适性,-0.020623932,
6p1Gd4CbI5MALmxq,舒适性,-0.17004444,
xr9naXZ6QuegToj1,舒适性,0.03056704,
1SK5FhgGrNiCPsYV,舒适性,0.01769281,
voGhsAS2uf8jCpWw,舒适性,-0.04124031,
OeLFcmtvT4GaQYZV,舒适性,-0.051234886,
LaYhq2ci6EbpOzXd,舒适性,0.06406393,
q0bRKPpSCtEGhmga,舒适性,-0.11359133,
3HdWEaZ04DPAhLfk,舒适性,0.03113143,
zf81NdHe4J0GWY95,舒适性,0.12202885,
6TLua3NxbHo5Rsj7,舒适性,0.050015345,
pjynGY1xS8M6JhdQ,舒适性,-0.14355691,
f7uH1xAdhCX93L62,舒适性,0.1937976,
wU1ipRTWtdl8bhYn,舒适性,-0.016457139,
9KQ7RiT8vdOeroHb,舒适性,0.072694466,
KBDSkAULJQ6v4WVT,舒适性,0.19279428,
8E6B9V4pZ5jtXInA,舒适性,0.123651035,
2Mg3CxG1vhfWHAVk,舒适性,0.06416785,
Xt6faCsrjGKRExku,舒适性,0.07332117,
Ff5Bh7nHMvISAoqg,舒适性,0.2683004,
hFuqAespIJt0MKfP,舒适性,0.090194054,
shaB5qOUiVct1Jxf,舒适性,-0.023694614,
cduP0IO6QzeqXbg7,舒适性,0.02718578,
TNP8GkgvxcYJ51dS,舒适性,-0.05564536,
s1bqrGugAkB06xZj,舒适性,0.13571824,
WUMfjXzKCtP4F3qg,舒适性,-0.029358232,
9trKxFco3S5iBeka,舒适性,-0.021544786,
IPMSkDGKeciJZmTf,舒适性,-0.004761936,
dHTaEWKxyYoBc5sU,舒适性,0.08585942,
AMlzYOEDGNWr4tUI,舒适性,0.071736455,
pQLoOrdDjFENC5IP,舒适性,-0.029097108,
1rnyWNaQlKjGgpHs,舒适性,-0.082563214,
Jy1LwbjqZgxI7AvY,舒适性,0.074539304,
lcHAXhtYT96diyCg,舒适性,0.009993872,
3Td6ia7n5BNLqjxh,舒适性,0.093744285,
8T4wfUGLgxm20WZp,舒适性,0.14194448,
6Zf9kPLzJDMnxaA1,舒适性,-0.019895466,
3NQxUShkd8iuRemf,舒适性,0.040436033,
amI52NUMlDGfjZse,舒适性,-0.0032511002,
5lWHK0DEnU7g8S1C,舒适性,-0.12515081,
3ePOA5JHayrbDik8,舒适性,-0.07645755,
1UFKiJnMPgWyGpHc,舒适性,0.101286255,
fV6y2A1na5iSImbp,舒适性,-0.06553987,
cjeL2RdTgBrzXisv,舒适性,0.014328269,
4C1iftvQzxIA29g6,舒适性,0.20554909,
D8PrMauq3jmVIpO0,舒适性,0.016749183,
yv10mXsOb8okPVHz,舒适性,0.059166264,
4ft3dcD51ujCWYrR,舒适性,-0.011152985,
u0PmnoGdzNIRy4Q7,舒适性,-0.008027794,
GRlhBtC0dvqozcDr,舒适性,0.0806062,
1IS5ErKoGiW4Jjls,舒适性,-0.04067289,
2xquOsEThjWnBbNR,舒适性,-0.062809125,
yT5KQ81OwgWksu9o,舒适性,-0.004995102,
GjcNvgzmyAlk0CtU,舒适性,0.04179633,
enGqUjh94tM7gNRY,舒适性,0.01725815,
l70jQ4sAmbVhSCE6,舒适性,-0.08780793,
nrV4zqh6A83S7IaL,舒适性,0.0107246395,
S5LM9Xt78HWUwjvz,舒适性,0.01635178,
qE5DawnupNgsJvHh,舒适性,0.029964617,
Qe4htWX3MpbTo59f,舒适性,0.17690115,
J5DLaj2MlofUKtkT,舒适性,-0.109440885,
Gx5zIE8tOnUfiCYy,舒适性,-0.048832092,
THFr9R5wPhEgeLus,舒适性,0.038301136,
7PYVKRsj3Ftm0Wop,舒适性,0.014257578,
ZwWhIekUOgL2TaVf,舒适性,0.066661395,
lwz4A0aUcGDJVOxX,舒适性,0.07581955,
B7zneJI3pla8kQGD,舒适性,-0.0131524075,
Vhk03O6jgnm4v78M,舒适性,0.01535066,
fjNK5psFJVzrPbgE,舒适性,0.25770977,
ZGnLHOQMUmTYfusI,舒适性,-0.05018494,
2hqQiRpTBVmNdtEo,舒适性,0.029215245,
j7v1Qtbl8G32gNZn,舒适性,0.023918634,
OUIc9F38ut6MoGex,舒适性,0.04240876,
SZDd2UfnJ8lOxLTF,舒适性,-0.0590706,
eC5MH8XYjSpUITo9,舒适性,-0.153054,
1NxrRQWBTJFw7A2d,舒适性,-0.032323867,
h1rBlfXKxHVO0Nzu,舒适性,0.18538305,
LI0lSFPZDOzrqnyj,舒适性,0.12983117,
XGRehAmp9QSzZCNL,舒适性,-0.052738894,
54BO8AXVfUluaEn6,舒适性,0.019610835,
HZ1BLnSGKDtxcRP9,舒适性,0.10046976,
LdQKwOs6hTbY9gfM,舒适性,0.037003238,
MxZWDrcfogmARhjL,舒适性,-0.024849357,
YNVm4FeIfWKG3rds,舒适性,-0.03986076,
vcEKDR05dHhqlFBI,舒适性,-0.08104392,
oi3egvK85kdCLym4,舒适性,0.15621346,
n8gkp6OeAKf4zrwR,舒适性,0.041303087,
bx87EnuPHgq0Vy6e,舒适性,0.07505865,
3WVqgl5iaRbOdHe2,舒适性,0.27305815,
Yg1qG7649sKiVh0T,舒适性,0.061004456,
OMS3NeFwL8JB6onb,舒适性,0.022844678,
Q0fVx2qNWLe916Pz,舒适性,0.01743736,
sqNWBIYSTVR0zob9,舒适性,-0.004103085,
dHbmaZcxAgpnwETN,舒适性,0.14375263,
WanjgfvIscPoUqGY,舒适性,0.043556605,
HpW5LyeUK6rNX4g7,舒适性,0.097455405,
7QOtG1MD6z0skcNb,舒适性,0.048285134,
fSR1A9e6jH3UMFI8,舒适性,0.0090581905,
7A2ze9YabMCc5svr,舒适性,-0.008960275,
pLSxhPtQ4OmTDg95,舒适性,0.087780766,
nNpYZdeQERiutcD6,舒适性,0.010113044,
3MjvJUXBzegF45KT,舒适性,-0.061956543,
875xyDbzPHFleEBQ,舒适性,0.15852848,
wm62yPbD8engtuGI,舒适性,0.1419772,
AF0Izd3Ecfgkujy9,舒适性,0.085519426,
94epsj1buvW2lBIf,舒适性,0.03574739,
IcgXbKotPaAMZ2Ck,舒适性,0.08145439,
c95QCaf3XKtn04VE,舒适性,0.036284935,
OLTDzsIkWUeYKHX3,舒适性,0.030355534,
C98YtdkE4OLTDgea,舒适性,0.040383067,
2gO7dWM6rD9SHvEY,舒适性,-0.0163482,
caVRpZDW6Qdr2gk5,舒适性,-0.031993542,
ByeJn8m2blqVKiD6,舒适性,0.078073,
ZRSP1JekE783vNiw,舒适性,0.044665884,
OU0Ha56DoCJiqEjs,舒适性,0.0031573304,
dM3i6seOI4ckbZtg,舒适性,0.06427091,
I27CTamYDZ5oyX9B,舒适性,0.058292303,
jzTRF17bABPMOXZp,舒适性,-0.07028019,
sLJc1tXdGQUeVhEf,舒适性,0.18796435,
wxzmSrR20gA5kdQa,舒适性,0.06629024,
P3DW07uNKaj8sCRr,舒适性,0.08669515,
PykO9QsJFYtmMGvU,舒适性,0.09626905,
uDpUIL5BkgFoGZQE,舒适性,0.09809912,
vlCphH36ucoXYAqw,舒适性,0.11309254,
yoUEBOQszJW0KA5G,舒适性,0.09095382,
bTs4yzovnrFhX1NV,舒适性,0.038521815,
wnWRdqCphJz6P7U2,舒适性,0.087562636,
Z8IsoVLB3CEetMUF,舒适性,0.05085024,
RpeP4w7J8AOxdzIi,舒适性,-0.03153954,
Cme1yAS3oLdfiRBK,舒适性,0.17026629,
q4webEMXRSyDN5Qf,舒适性,0.08483505,
HM38kdhUSjEPwp0u,舒适性,0.14535631,
hNiGFEPdTZJoKOqf,舒适性,0.17183813,
aHU0O9YCLly8cPvR,舒适性,0.26417285,
ueY7R2gFVMB9bWvL,舒适性,0.23794925,
mreCtuKXFwYsi0z6,舒适性,0.10329961,
n2TZNWRdfSCilqLh,舒适性,0.18304975,
KTdD7U8JiFE26GLb,舒适性,0.07969277,
qBLiW1NTHk9KguQF,舒适性,0.20012377,
t13HaBqTUZF7Yeju,舒适性,0.10516147,
atYuVC4do9Z3EQ2X,舒适性,0.040043253,
MFa29rps6jzg0IbC,舒适性,0.17669755,
Qgls9k6yBHWYoPxR,舒适性,0.050181825,
edOCKSsoXJyw5TLY,舒适性,0.08586404,
gDHSRqoWn0m3A69d,舒适性,0.15639345,
hf5PnKEcrJtUYRXu,舒适性,-0.19354331,
IdTQ1FwiJhUtxE02,舒适性,-0.020570723,
jaihGf4Qxl9qdNry,舒适性,0.1081381,
ciFVdL85Xfv0wEaN,舒适性,0.29842412,
5SMgPUyoustRpH1C,舒适性,0.13323976,
k9CaQPBrpeX8bjSG,舒适性,0.1243548,
XPjnqk8VFzthwuU7,舒适性,-0.14305922,
bCx8wV5SpZDlK3Py,舒适性,0.06932496,
dHbRIfBklWh951Dx,舒适性,0.15776101,
WmOC83jat54SvqiP,舒适性,0.02691712,
QWdyBLA8uHGURn6h,舒适性,0.23034704,
FK9f0la3xHeTbqws,舒适性,0.06670692,
isSJMTg0FcyKpOQH,舒适性,0.23520805,
PzDH9W2SLkI06jXn,舒适性,-0.077376984,
CypflrRX3gzLH1S5,舒适性,0.0818137,
CbRdc5SULZMa0ENu,舒适性,0.008665128,
jw6r9o5lKR0qmnYO,舒适性,0.038259763,
Tw9nMdNusAitK6LD,舒适性,0.121030994,
mkL5BqDI0K72WYip,舒适性,-0.0919471,
Hl6OX4keyCiI59ca,舒适性,-0.0035548827,
vNr9ZPWB7CUtenfi,舒适性,-0.049300626,
xewG7SsfbB4tackJ,舒适性,0.045106012,
wypVfJ1g7KBFbHqR,舒适性,0.0671796,
wl56peWJEFKrPxzA,舒适性,0.08658423,
NTSwHW7RQV1bUA3m,舒适性,0.107328236,
3D8VpF9nbjTK4NsB,舒适性,0.016640892,
QcPDjLbxHWvCmVBS,舒适性,0.11442462,
uSEYLOmivbVUT1dM,舒适性,0.1478961,
htRUXO3cHxBkdaMw,舒适性,0.07089154,
gwtnIS4qfW9iRvNo,舒适性,0.16707776,
dtcU9gDBOFwMKy1j,舒适性,-0.042719174,
aHtQSMkbuWIo3ZKU,舒适性,0.005244402,
vbUMhGZKA6Jzn2DN,舒适性,-0.05148447,
bsSwZUhKyEC2zpav,舒适性,0.04492445,
Ky2H3WgfdaIwrSAt,舒适性,0.12400328,
iUutpQeFw6vzMsD2,舒适性,-0.1265602,
jLb8qX5xeQ4S1iKU,舒适性,-0.013099136,
6HxLhDasVpPgMm8K,舒适性,0.1122633,
Z2GfSdoxeOt5LNuR,舒适性,-0.05931854,
IMofFWZihwPx4YdR,舒适性,-0.03248827,
xehQGn9UXiu7Z28I,舒适性,0.12225377,
546EUdlygJWfBtXa,舒适性,-0.20020042,
IxGULQg6vNziM9uB,舒适性,0.061313447,
Avuyps28QEtHM73w,舒适性,0.17483716,
MrTgjwkBWDmh7loK,舒适性,-0.20095386,
JWOxwhLq7lpQv1eI,舒适性,-0.013815159,
hXQT2Nq5Hd7epoxZ,舒适性,0.13106956,
Cv9S02asNYldJ8hH,舒适性,0.11589473,
HIntVvrux5ZkibOE,舒适性,0.06523401,
qoLHFgKsdu52hBp0,舒适性,-0.016157331,
sjK5uV0zPwJMld2X,舒适性,0.14498852,
lJd6v0EGxVkmNbU8,舒适性,-0.0031842238,
sN0Od9C6iDhzPrQq,舒适性,0.07440468,
wiNfok6vXFL1tWDV,舒适性,0.03676216,
kRG2wfTBMprINaF6,舒适性,0.044466827,
s4KEk3XfTJSz0y18,舒适性,0.013724482,
IFLmEta54AiujdUO,舒适性,0.04228996,
4TxVo6Op8kXv3mHR,舒适性,-0.09137282,
lpF1QBJRqNorkeVh,舒适性,0.049545117,
eVw2EoqQzPafcni0,舒适性,0.19796436,
uSCy8iTz742tkdrh,舒适性,0.04207399,
AMDg8X4KiknTopE6,舒适性,0.092375346,
Mj2skhg31YLtnazp,舒适性,-0.034384217,
nhmcCF2Pl1GRyHiK,舒适性,-0.048758913,
3e4RCs9lGvLokq0I,舒适性,0.10877401,
ROMK65g8HGQweWDq,舒适性,-0.059905365,
P7zwjrpgGSFiDA4M,舒适性,-0.062033277,
PTZrVmatjOJLeWxv,舒适性,0.046022516,
kpnCZaAhWuOymsRD,舒适性,-0.0014194793,
1BvD8xQqpmouKl2w,舒适性,-0.04357036,
HsRBODZpbreXM1nP,舒适性,0.0665999,
X1M2nsA0Gy8IjKmx,舒适性,-0.113744184,
ZVi7njCYN1403Kw6,舒适性,-0.04036927,
rl8tJSg09y5dVI7p,舒适性,0.05909824,
QdaZJwOXbmkocY5v,舒适性,0.05839031,
dXf2rtkJHZPY0O6z,舒适性,-0.017862538,
iGtjK9Ye0QPDkJRa,舒适性,-0.11185167,
xMjehF1dANLv3oPf,舒适性,0.050542142,
imvjh6fsbZ1B8tDk,舒适性,0.054638624,
ZPylWN6mJtq73xER,舒适性,0.02394857,
k6KDiRX7ZNSMT5cq,舒适性,-0.025167795,
ZeHdSwvXkxMUFBsl,舒适性,-0.08109229,
aKEvnRIi9sjpV5OF,舒适性,-0.053883694,
oGV6CWJsQM3XLacw,舒适性,-0.02469054,
GtXULc9wDHPn03Wv,舒适性,0.2353023,
CKGlT36QPrIi1Vgm,舒适性,-0.09597765,
