,content_id,content,subject,sentiment_value,sentiment_word,char,subject_id
7417,qyxFuEZQNSOfvIVa,用料绝对同级算好的，再加上原装导航，我觉得对得起这个价位的内饰，而且进口车用料还环保一些。其他国产和合资的内饰用料，那个气味呛人。,舒适性,-1,气味呛人,"['用', '料', '绝', '对', '同', '级', '算', '好', '的', '再', '加', '上', '原', '装', '导', '航', '我', '觉', '得', '对', '得', '起', '这', '个', '价', '位', '的', '内', '饰', '而', '且', '进', '口', '车', '用', '料', '还', '环', '保', '一', '些', '其', '他', '国', '产', '和', '合', '资', '的', '内', '饰', '用', '料', '那', '个', '气', '味', '呛', '人']",6
7419,U8rmjKCeJ0uNRATv,我最关心的是中控车机换了没有？,配置,0,,"['我', '最', '关', '心', '的', '是', '中', '控', '车', '机', '换', '了', '没', '有']",4
7420,fI09lMYPG2teKBpA,老款就不讨论了，那个内饰惨不忍睹！,内饰,-1,惨不忍睹,"['老', '款', '就', '不', '讨', '论', '了', '那', '个', '内', '饰', '惨', '不', '忍', '睹']",1
7421,WqGbIQaBM365SysK,……我看视频也就是一走而过而已 另外森林人四驱不是为了越野是公路湿滑路面 另外老森 姥姥森 改减震 防倾杆 操控基本非常好了 比很多轿车都好了,舒适性,1,非常好,"['我', '看', '视', '频', '也', '就', '是', '一', '走', '而', '过', '而', '已', '另', '外', '森', '林', '人', '四', '驱', '不', '是', '为', '了', '越', '野', '是', '公', '路', '湿', '滑', '路', '面', '另', '外', '老', '森', '姥', '姥', '森', '改', '减', '震', '防', '倾', '杆', '操', '控', '基', '本', '非', '常', '好', '了', '比', '很', '多', '轿', '车', '都', '好', '了']",6
7423,Df2CKyiHF7PNm4VZ,同问，怎么那个手机和中控的图像Carplay,配置,0,,"['同', '问', '怎', '么', '那', '个', '手', '机', '和', '中', '控', '的', '图', '像', 'C', 'a', 'r', 'p', 'l', 'a', 'y']",4
7424,lbQxfscvTLdrSoap,七万是正常价格，你想吧！快十年了不过也有冤大头,价格,0,,"['七', '万', '是', '正', '常', '价', '格', '你', '想', '吧', '快', '十', '年', '了', '不', '过', '也', '有', '冤', '大', '头']",5
7425,QlJrAm1sOtKHB6v2,你认证的是途观，当然会有这种认识，我买车之前是对比并且试驾过途观、丰田RAV4、本田CRV、现代圣达等车的，森林人在操控性方面略胜一筹。,操控,1,略胜一筹,"['你', '认', '证', '的', '是', '途', '观', '当', '然', '会', '有', '这', '种', '认', '识', '我', '买', '车', '之', '前', '是', '对', '比', '并', '且', '试', '驾', '过', '途', '观', '丰', '田', 'R', 'A', 'V', '4', '本', '田', 'C', 'R', 'V', '现', '代', '圣', '达', '等', '车', '的', '森', '林', '人', '在', '操', '控', '性', '方', '面', '略', '胜', '一', '筹']",9
7426,uKHVFlAwIaLQXyE3,我也快提车，习惯用KLD，楼主方便发导航卡链接吗？谢谢,配置,0,,"['我', '也', '快', '提', '车', '习', '惯', '用', 'K', 'L', 'D', '楼', '主', '方', '便', '发', '导', '航', '卡', '链', '接', '吗', '谢', '谢']",4
7427,7WRPzUTY1clsjJBA,我想也是，希望也是。不就搞个副气囊那。拆面板也用不了5个钟头吧,安全性,0,,"['我', '想', '也', '是', '希', '望', '也', '是', '不', '就', '搞', '个', '副', '气', '囊', '那', '拆', '面', '板', '也', '用', '不', '了', '5', '个', '钟', '头', '吧']",7
7428,LpbzPAd7OoTHK6jn,你可以安装卡仕达运径2，手机卡导航，带实时路况，前后摄像头，非常好用，就是有点小贵，好像得3200元,配置,0,,"['你', '可', '以', '安', '装', '卡', '仕', '达', '运', '径', '2', '手', '机', '卡', '导', '航', '带', '实', '时', '路', '况', '前', '后', '摄', '像', '头', '非', '常', '好', '用', '就', '是', '有', '点', '小', '贵', '好', '像', '得', '3', '2', '0', '0', '元']",4
7429,mrWzFlLB5Jx1ICE2,正在考虑之中，我想要再性能高一些的车，这一部森林人不如我意,操控,1,性能高一点,"['正', '在', '考', '虑', '之', '中', '我', '想', '要', '再', '性', '能', '高', '一', '些', '的', '车', '这', '一', '部', '森', '林', '人', '不', '如', '我', '意']",9
7431,1XwW75kLJQs2tZo3,说得就是啊，好车子，好性能，好动力的，又节能的车子实在是不多的。,操控,1,好性能,"['说', '得', '就', '是', '啊', '好', '车', '子', '好', '性', '能', '好', '动', '力', '的', '又', '节', '能', '的', '车', '子', '实', '在', '是', '不', '多', '的']",9
7433,eKBqyQzHMOnDFtN9,我在驾驭森林人的时候，觉得动力牛，一下子就提了上来，开好车子的感觉就是不一样,动力,1,动力牛,"['我', '在', '驾', '驭', '森', '林', '人', '的', '时', '候', '觉', '得', '动', '力', '牛', '一', '下', '子', '就', '提', '了', '上', '来', '开', '好', '车', '子', '的', '感', '觉', '就', '是', '不', '一', '样']",8
7434,LpxGsYFNAicgfKyD,獠牙前脸款的日行灯就是在獠牙上，普通前脸款就在雾灯镀铬条上。,外观,0,,"['獠', '牙', '前', '脸', '款', '的', '日', '行', '灯', '就', '是', '在', '獠', '牙', '上', '普', '通', '前', '脸', '款', '就', '在', '雾', '灯', '镀', '铬', '条', '上']",2
7435,9HDaJN0SKLwBp6qb,嗯 停车时和你说的一样 等红灯踩刹车～熄火挂n挡～打火挂d挡平时启动时 p档无钥匙启动～直接挂d挡走,安全性,0,,"['嗯', '停', '车', '时', '和', '你', '说', '的', '一', '样', '等', '红', '灯', '踩', '刹', '车', '～', '熄', '火', '挂', 'n', '挡', '～', '打', '火', '挂', 'd', '挡', '平', '时', '启', '动', '时', 'p', '档', '无', '钥', '匙', '启', '动', '～', '直', '接', '挂', 'd', '挡', '走']",7
7436,JMwP1aB8ie0hdCmy,嗯，你是先松掉刹车挂D档让车走的，我是先挂D档松掉刹车让车走的，所以我用自动启停根本不推N挡，D档刹熄火，D档下松刹启动车自走……可能问题就在这了。,安全性,0,,"['嗯', '你', '是', '先', '松', '掉', '刹', '车', '挂', 'D', '档', '让', '车', '走', '的', '我', '是', '先', '挂', 'D', '档', '松', '掉', '刹', '车', '让', '车', '走', '的', '所', '以', '我', '用', '自', '动', '启', '停', '根', '本', '不', '推', 'N', '挡', 'D', '档', '刹', '熄', '火', 'D', '档', '下', '松', '刹', '启', '动', '车', '自', '走', '可', '能', '问', '题', '就', '在', '这', '了']",7
7437,W267RNMtdgEsTexo,我谈下体会看能否对你降油耗有帮助。不急加油，尽量不用刹车。这得预判前方路况。我试过，少踩刹车基本上可以做到。,油耗,0,,"['我', '谈', '下', '体', '会', '看', '能', '否', '对', '你', '降', '油', '耗', '有', '帮', '助', '不', '急', '加', '油', '尽', '量', '不', '用', '刹', '车', '这', '得', '预', '判', '前', '方', '路', '况', '我', '试', '过', '少', '踩', '刹', '车', '基', '本', '上', '可', '以', '做', '到']",0
7439,9gUq5RrnDPFmsBKH,个人推荐大迈X7，内饰配置秒杀百万级别豪车。,配置,1,秒杀,"['个', '人', '推', '荐', '大', '迈', 'X', '7', '内', '饰', '配', '置', '秒', '杀', '百', '万', '级', '别', '豪', '车']",4
7441,t7Zhn52UfxSKBOLe,内饰并非斯巴鲁的卖点  机械才是！,内饰,-1,,"['内', '饰', '并', '非', '斯', '巴', '鲁', '的', '卖', '点', '机', '械', '才', '是']",1
7442,173bSqJXsv865jHa,...40万内除了唐 加速最快的是什么车,动力,0,,"['4', '0', '万', '内', '除', '了', '唐', '加', '速', '最', '快', '的', '是', '什', '么', '车']",8
7443,rA1qj58FbSd7UVft,墨竹到拉萨高速，据说限速80，用定速巡航80KM/H，森林人2.5，全程油耗4.8  目前提车将近一年，总里程近25000KM综合油耗7.5,油耗,0,,"['墨', '竹', '到', '拉', '萨', '高', '速', '据', '说', '限', '速', '8', '0', '用', '定', '速', '巡', '航', '8', '0', 'K', 'M', 'H', '森', '林', '人', '2', '5', '全', '程', '油', '耗', '4', '8', '目', '前', '提', '车', '将', '近', '一', '年', '总', '里', '程', '近', '2', '5', '0', '0', '0', 'K', 'M', '综', '合', '油', '耗', '7', '5']",0
7444,g71dEj9TIWNRVZDf,楼主，导航卡的链接能发个么？,配置,0,,"['楼', '主', '导', '航', '卡', '的', '链', '接', '能', '发', '个', '么']",4
7445,VBT1x2a7sjOpUCqF,用是可以用，能安装，但是旁通阀不符合发动机标准，冷启动磨损会加大很多，所以还是建议楼主退货吧,动力,0,,"['用', '是', '可', '以', '用', '能', '安', '装', '但', '是', '旁', '通', '阀', '不', '符', '合', '发', '动', '机', '标', '准', '冷', '启', '动', '磨', '损', '会', '加', '大', '很', '多', '所', '以', '还', '是', '建', '议', '楼', '主', '退', '货', '吧']",8
7446,yCJg1H2WIcUZed0M,看你喜欢哪个外观了 特装只有棕色内饰 尊贵有黑内,外观,0,,"['看', '你', '喜', '欢', '哪', '个', '外', '观', '了', '特', '装', '只', '有', '棕', '色', '内', '饰', '尊', '贵', '有', '黑', '内']",2
7448,SpT24xOc9Q385qmt,外观有区别吗？根据你的审美和喜好，是你如何选择？,外观,0,,"['外', '观', '有', '区', '别', '吗', '根', '据', '你', '的', '审', '美', '和', '喜', '好', '是', '你', '如', '何', '选', '择']",2
7449,oV29EDKaCfvwc57y,你这已经很低啦!北美油价低，不脚起步急刹车也便宜呀。,安全性,0,,"['你', '这', '已', '经', '很', '低', '啦', '北', '美', '油', '价', '低', '不', '脚', '起', '步', '急', '刹', '车', '也', '便', '宜', '呀']",7
7450,hjLq9RGpQJ3msr42,斯巴鲁的内饰的确不咋地，涉及水平停留在十年之前的水平。,内饰,-1,不咋地,"['斯', '巴', '鲁', '的', '内', '饰', '的', '确', '不', '咋', '地', '涉', '及', '水', '平', '停', '留', '在', '十', '年', '之', '前', '的', '水', '平']",1
7451,T1oCLVYU6vxnce2l,紧凑型里面，空间比较理想，四驱性能最好的多用途车，国产了价格合适为什么不买呢？,空间,1,理想,"['紧', '凑', '型', '里', '面', '空', '间', '比', '较', '理', '想', '四', '驱', '性', '能', '最', '好', '的', '多', '用', '途', '车', '国', '产', '了', '价', '格', '合', '适', '为', '什', '么', '不', '买', '呢']",3
7455,o1XIkl3xBqLn5y28,神行就算优惠大，你也得拿xt跟它做对比吧！这样两者车价相差才小！2.5动力上就差了两个档次！钱够就神行,动力,0,,"['神', '行', '就', '算', '优', '惠', '大', '你', '也', '得', '拿', 'x', 't', '跟', '它', '做', '对', '比', '吧', '这', '样', '两', '者', '车', '价', '相', '差', '才', '小', '2', '5', '动', '力', '上', '就', '差', '了', '两', '个', '档', '次', '钱', '够', '就', '神', '行']",8
7456,lMrmtq1eQnH6JxBO,前几次到龙潭4S去都用手机百度，复杂点的路这个车载导航确实不靠谱。,配置,0,,"['前', '几', '次', '到', '龙', '潭', '4', 'S', '去', '都', '用', '手', '机', '百', '度', '复', '杂', '点', '的', '路', '这', '个', '车', '载', '导', '航', '确', '实', '不', '靠', '谱']",4
7457,vOHGkzto0TymR3f5,前几年开途锐去合肥机场，找停车场接人，导航领我转呀转呀，下半夜2点了。没办法，瞧，见一大宾馆开过去停车，打电话让朋友自个过来才完。,配置,0,,"['前', '几', '年', '开', '途', '锐', '去', '合', '肥', '机', '场', '找', '停', '车', '场', '接', '人', '导', '航', '领', '我', '转', '呀', '转', '呀', '下', '半', '夜', '2', '点', '了', '没', '办', '法', '瞧', '见', '一', '大', '宾', '馆', '开', '过', '去', '停', '车', '打', '电', '话', '让', '朋', '友', '自', '个', '过', '来', '才', '完']",4
7458,7brJkGQL3z2Y08op,特装有的珍贵都有的，包括一键启动，珍贵还多了前面朋友说的那些配置。,配置,0,,"['特', '装', '有', '的', '珍', '贵', '都', '有', '的', '包', '括', '一', '键', '启', '动', '珍', '贵', '还', '多', '了', '前', '面', '朋', '友', '说', '的', '那', '些', '配', '置']",4
7459,Oxi8jaETyY6sXmpJ,可以了，2.0的排量勉强够用，2.5的刚刚好，我的2.0百公里媳妇开8.6 我要是一直开8升。 朋友的两驱逍客2.0还跑8.6升，森林人全时四驱跑着油耗够可以了,油耗,1,够可以,"['可', '以', '了', '2', '0', '的', '排', '量', '勉', '强', '够', '用', '2', '5', '的', '刚', '刚', '好', '我', '的', '2', '0', '百', '公', '里', '媳', '妇', '开', '8', '6', '我', '要', '是', '一', '直', '开', '8', '升', '朋', '友', '的', '两', '驱', '逍', '客', '2', '0', '还', '跑', '8', '6', '升', '森', '林', '人', '全', '时', '四', '驱', '跑', '着', '油', '耗', '够', '可', '以', '了']",0
7461,L5JOpgbcDxdMv3m6,试驾的2.5？媳妇开的话 2.0就够了，不烧机油的。反正2.5的高配和国产神行低配差不多价格，我是建议2.0森林人。价格实惠、油耗低、省心...,油耗,1,油耗低,"['试', '驾', '的', '2', '5', '媳', '妇', '开', '的', '话', '2', '0', '就', '够', '了', '不', '烧', '机', '油', '的', '反', '正', '2', '5', '的', '高', '配', '和', '国', '产', '神', '行', '低', '配', '差', '不', '多', '价', '格', '我', '是', '建', '议', '2', '0', '森', '林', '人', '价', '格', '实', '惠', '油', '耗', '低', '省', '心']",0
7463,jyMDGB6QxVhY2LXH,森林人做工还行，应该是合资类汽车吧，设计上也是不错，达到了新高度。,内饰,1,设计上也是不错,"['森', '林', '人', '做', '工', '还', '行', '应', '该', '是', '合', '资', '类', '汽', '车', '吧', '设', '计', '上', '也', '是', '不', '错', '达', '到', '了', '新', '高', '度']",1
7464,NyiWLv08uoR2n7dt,刹车后半段感觉刹住有次差点追尾感觉比驾校烂车还靠谱 空调给力风力强劲冷气足 同意！！！！！,舒适性,1,风力强劲,"['刹', '车', '后', '半', '段', '感', '觉', '刹', '住', '有', '次', '差', '点', '追', '尾', '感', '觉', '比', '驾', '校', '烂', '车', '还', '靠', '谱', '空', '调', '给', '力', '风', '力', '强', '劲', '冷', '气', '足', '同', '意']",6
7466,hUijeGbxdZBWQqcn,后排空间也是大的，觉得挺好，挺有用的空间。,空间,1,是大的,"['后', '排', '空', '间', '也', '是', '大', '的', '觉', '得', '挺', '好', '挺', '有', '用', '的', '空', '间']",3
7467,cQTGnJYsidNEO0b3,说里面舒服，现在汽车一般的空间都是舒服的，觉得就是挺平淡啊。,空间,1,舒服,"['说', '里', '面', '舒', '服', '现', '在', '汽', '车', '一', '般', '的', '空', '间', '都', '是', '舒', '服', '的', '觉', '得', '就', '是', '挺', '平', '淡', '啊']",3
7468,qmL0SgZuDvTI5cfw,最不看中的就是外观，有点土,外观,-1,有点土,"['最', '不', '看', '中', '的', '就', '是', '外', '观', '有', '点', '土']",2
7469,KClEIqyXGmpYczSA,迈进车身线条也加硬朗野性形象慢慢凸显,外观,1,硬朗,"['迈', '进', '车', '身', '线', '条', '也', '加', '硬', '朗', '野', '性', '形', '象', '慢', '慢', '凸', '显']",2
7470,FQT1jpPZfy8GSqut,50000公里了！润滑油，差速器油，变速箱油，刹车油刚换过2560元。,动力,0,,"['5', '0', '0', '0', '0', '公', '里', '了', '润', '滑', '油', '差', '速', '器', '油', '变', '速', '箱', '油', '刹', '车', '油', '刚', '换', '过', '2', '5', '6', '0', '元']",8
7472,KCk6tslr9JN4XfOh,变速箱油108一升，需要12升，差速器油3升，光材料费就1500了，加上工时1800左右。,动力,0,,"['变', '速', '箱', '油', '1', '0', '8', '一', '升', '需', '要', '1', '2', '升', '差', '速', '器', '油', '3', '升', '光', '材', '料', '费', '就', '1', '5', '0', '0', '了', '加', '上', '工', '时', '1', '8', '0', '0', '左', '右']",8
7473,L5CjMIpfRS8NHEAi,做工也行，还过的去吧。,内饰,1,还过的去,"['做', '工', '也', '行', '还', '过', '的', '去', '吧']",1
7474,BeQJz2RqG3Zsg61L,觉得里面的部分，非常一般。内饰舒适程度不够。,内饰,-1,非常一般,"['觉', '得', '里', '面', '的', '部', '分', '非', '常', '一', '般', '内', '饰', '舒', '适', '程', '度', '不', '够']",1
7475,RXuBdwerTtOCDWv8,这个设计还是可以的，就是不知道油耗怎么样,油耗,0,,"['这', '个', '设', '计', '还', '是', '可', '以', '的', '就', '是', '不', '知', '道', '油', '耗', '怎', '么', '样']",0
7476,Ox8Nem4kEtbPjKqn,你去跑个400公里高速，稳定在110-120，一切OK。建议调出中控屏的ODC数据，那个比较真实,配置,0,,"['你', '去', '跑', '个', '4', '0', '0', '公', '里', '高', '速', '稳', '定', '在', '1', '1', '0', '-', '1', '2', '0', '一', '切', 'O', 'K', '建', '议', '调', '出', '中', '控', '屏', '的', 'O', 'D', 'C', '数', '据', '那', '个', '比', '较', '真', '实']",4
7477,5HiSjb49o1e7VUYA,FB2.0正在用，跑2000多公里了，市区走街高速运动感觉不错，噪音低,舒适性,1,噪音低,"['F', 'B', '2', '0', '正', '在', '用', '跑', '2', '0', '0', '0', '多', '公', '里', '了', '市', '区', '走', '街', '高', '速', '运', '动', '感', '觉', '不', '错', '噪', '音', '低']",6
7478,fnr48xMSI1TypDUq,傲虎的油耗不森林人的低,油耗,1,低,"['傲', '虎', '的', '油', '耗', '不', '森', '林', '人', '的', '低']",0
7479,zEQp3Sjvsem1b4g2,就是普通的样子了，动力也不知道多少，如果有些优惠，那还行。,动力,0,,"['就', '是', '普', '通', '的', '样', '子', '了', '动', '力', '也', '不', '知', '道', '多', '少', '如', '果', '有', '些', '优', '惠', '那', '还', '行']",8
7480,3w7bpaFmO8EiJDV9,非常贵，交强车船税车损，200万三者，无法找到第三方，发动机涉水，车上乘客，加起来才4500,动力,0,,"['非', '常', '贵', '交', '强', '车', '船', '税', '车', '损', '2', '0', '0', '万', '三', '者', '无', '法', '找', '到', '第', '三', '方', '发', '动', '机', '涉', '水', '车', '上', '乘', '客', '加', '起', '来', '才', '4', '5', '0', '0']",8
7481,c12jTRth5aGE3b7N,石墨烯你还是别用了，感觉你的发动机就是被这机油弄坏的,动力,0,,"['石', '墨', '烯', '你', '还', '是', '别', '用', '了', '感', '觉', '你', '的', '发', '动', '机', '就', '是', '被', '这', '机', '油', '弄', '坏', '的']",8
7482,As9Wpv2lQLxNHuwG,LZ能否发个价格？谢谢,价格,0,,"['L', 'Z', '能', '否', '发', '个', '价', '格', '谢', '谢']",5
7483,rpQqsB9zVuXOYgAS,空调26度就已经挺凉爽的,舒适性,1,,"['空', '调', '2', '6', '度', '就', '已', '经', '挺', '凉', '爽', '的']",6
7484,sz5kNwLYfqWFCHV8,这就是SUV的劣势了，大空间，跟面包车一样，就前排4个出风口，后排还没有，夏天不热才怪，前排还能凑合，后排真心受罪,空间,1,大空间,"['这', '就', '是', 'S', 'U', 'V', '的', '劣', '势', '了', '大', '空', '间', '跟', '面', '包', '车', '一', '样', '就', '前', '排', '4', '个', '出', '风', '口', '后', '排', '还', '没', '有', '夏', '天', '不', '热', '才', '怪', '前', '排', '还', '能', '凑', '合', '后', '排', '真', '心', '受', '罪']",3
7485,vdegCHiTrFO5B0s6,每个地方的价格不一样的，我尊贵优惠2.4万裸提还。,价格,0,,"['每', '个', '地', '方', '的', '价', '格', '不', '一', '样', '的', '我', '尊', '贵', '优', '惠', '2', '4', '万', '裸', '提', '还']",5
7486,iBCl52GhUFZtxXwp,异响比较多，别的还可以。,舒适性,-1,异响比较多,"['异', '响', '比', '较', '多', '别', '的', '还', '可', '以']",6
7487,i9phtBIT7S8Ngfvl,然而这内饰又继续落后。。。,内饰,-1,落后,"['然', '而', '这', '内', '饰', '又', '继', '续', '落', '后']",1
7488,FD1mqNbPKHyl2hk0,轮毂太丑了。。。内饰一股丰田味。前脸么。。我感觉都还是现款好看。,内饰,-1,一股丰田味,"['轮', '毂', '太', '丑', '了', '内', '饰', '一', '股', '丰', '田', '味', '前', '脸', '么', '我', '感', '觉', '都', '还', '是', '现', '款', '好', '看']",1
7490,k3KB9FY6gsLAcCXD,我要新款的SGP底盘和内饰 2.0T的动力，新款内饰还有提升的，质感比老款好点,内饰,1,有提升,"['我', '要', '新', '款', '的', 'S', 'G', 'P', '底', '盘', '和', '内', '饰', '2', '0', 'T', '的', '动', '力', '新', '款', '内', '饰', '还', '有', '提', '升', '的', '质', '感', '比', '老', '款', '好', '点']",1
7492,VDT7CcynRMHGmSL4,我也考虑过自由光，发现自由光油耗大，机油消耗更大，所以买了森林人。,油耗,-1,油耗大,"['我', '也', '考', '虑', '过', '自', '由', '光', '发', '现', '自', '由', '光', '油', '耗', '大', '机', '油', '消', '耗', '更', '大', '所', '以', '买', '了', '森', '林', '人']",0
7493,FryNQegS8E4LY3tf,刹车距离短了 不像原厂那么肉了    ,操控,1,距离短,"['刹', '车', '距', '离', '短', '了', '不', '像', '原', '厂', '那', '么', '肉', '了']",9
7494,Rpy6hVDEfUMsHKIr,你是指氟利昂漏了吗？如果没有氟利昂了空调压缩机不转的   ,舒适性,0,,"['你', '是', '指', '氟', '利', '昂', '漏', '了', '吗', '如', '果', '没', '有', '氟', '利', '昂', '了', '空', '调', '压', '缩', '机', '不', '转', '的']",6
7495,yLTGMxgQad13Zt72,新平台，可能会好一点，但就外观，无所谓,外观,0,无所谓,"['新', '平', '台', '可', '能', '会', '好', '一', '点', '但', '就', '外', '观', '无', '所', '谓']",2
7496,dzIErsFYWw94eiOC,外观不咋地 不过内饰真的提升还挺多电子手刹也有了,外观,-1,不咋地 ,"['外', '观', '不', '咋', '地', '不', '过', '内', '饰', '真', '的', '提', '升', '还', '挺', '多', '电', '子', '手', '刹', '也', '有', '了']",2
7498,BujHNkn57Q21dwmo,选喜欢的，森林人性价比不算很高，毕竟是一纯进口的，关税贵的很   ,价格,-1,性价比不算很高,"['选', '喜', '欢', '的', '森', '林', '人', '性', '价', '比', '不', '算', '很', '高', '毕', '竟', '是', '一', '纯', '进', '口', '的', '关', '税', '贵', '的', '很']",5
7499,U0ThzqFLluaWb785,我的天呐！这新森方向盘还是圆的？改装的都下面平了！,操控,0,,"['我', '的', '天', '呐', '这', '新', '森', '方', '向', '盘', '还', '是', '圆', '的', '改', '装', '的', '都', '下', '面', '平', '了']",9
7500,QtlmyWgoVLIzJxpF,我之前换了碳纤维方向盘也是一打方向盘就亮三灯，最后发现是方向盘气囊排线被挤压了，拨正后再也不亮灯。,操控,0,,"['我', '之', '前', '换', '了', '碳', '纤', '维', '方', '向', '盘', '也', '是', '一', '打', '方', '向', '盘', '就', '亮', '三', '灯', '最', '后', '发', '现', '是', '方', '向', '盘', '气', '囊', '排', '线', '被', '挤', '压', '了', '拨', '正', '后', '再', '也', '不', '亮', '灯']",9
7502,adNLcwY3DQl1T7yS,我觉得森林人方向好飘，方向盘总是要不断修正方向，之前开的是B6，松手开都是一直跑直线…,操控,-1,方向好飘，方向盘总是要不断修正方向,"['我', '觉', '得', '森', '林', '人', '方', '向', '好', '飘', '方', '向', '盘', '总', '是', '要', '不', '断', '修', '正', '方', '向', '之', '前', '开', '的', '是', 'B', '6', '松', '手', '开', '都', '是', '一', '直', '跑', '直', '线']",9
7503,OwcXn2CzFkETuPyf,可能我表述不清楚，我意思是转动方向盘的时候，车身的反应较迟钝。    ,操控,-1,车身的反应较迟钝。,"['可', '能', '我', '表', '述', '不', '清', '楚', '我', '意', '思', '是', '转', '动', '方', '向', '盘', '的', '时', '候', '车', '身', '的', '反', '应', '较', '迟', '钝']",9
7504,WAQDG367vzsE2Sy5,这大哥说这是将近两拳的腿部空间，将近两拳，是我眼神不好吗,空间,-1,,"['这', '大', '哥', '说', '这', '是', '将', '近', '两', '拳', '的', '腿', '部', '空', '间', '将', '近', '两', '拳', '是', '我', '眼', '神', '不', '好', '吗']",3
7505,nlPY12zymXwIFx4o,q5那轴距和空间严重不符，不过价格很合适了，建议入手,空间,-1,轴距和空间严重不符,"['q', '5', '那', '轴', '距', '和', '空', '间', '严', '重', '不', '符', '不', '过', '价', '格', '很', '合', '适', '了', '建', '议', '入', '手']",3
7507,jZvIURWTfsHNgGq0,除了尾灯和取消XT，其他配置真心喜欢,配置,1,其他配置真心喜欢,"['除', '了', '尾', '灯', '和', '取', '消', 'X', 'T', '其', '他', '配', '置', '真', '心', '喜', '欢']",4
7508,wiDVpIGPokU4FS8E,发动机很新啊。。。居然海蜡还在。。。。,动力,1,发动机很新啊,"['发', '动', '机', '很', '新', '啊', '居', '然', '海', '蜡', '还', '在']",8
7509,1853bRPeWiHCVtaJ,这么看确实大气点，其实尺寸增加极小，脸是越来越大了,外观,1,这么看确实大气点,"['这', '么', '看', '确', '实', '大', '气', '点', '其', '实', '尺', '寸', '增', '加', '极', '小', '脸', '是', '越', '来', '越', '大', '了']",2
7510,0cOQdI7ltHgVvUo5,我最喜欢他的机械手刹和没有中控屏幕。    ,安全性,1,喜欢他的机械手刹,"['我', '最', '喜', '欢', '他', '的', '机', '械', '手', '刹', '和', '没', '有', '中', '控', '屏', '幕']",7
7512,E26WYD98H3yl1oje,尾灯简直无力吐槽！还说是亮点,外观,-1,无力吐槽,"['尾', '灯', '简', '直', '无', '力', '吐', '槽', '还', '说', '是', '亮', '点']",2
7513,6JGou81imptd3xlb,最下面这个颜色和光线还可以,外观,1,颜色和光线还可以,"['最', '下', '面', '这', '个', '颜', '色', '和', '光', '线', '还', '可', '以']",2
7514,y5ijWPxgpTB4qUmv,MD侧面没有镀铬装饰条看着真舒服,外观,1,看着真舒服,"['M', 'D', '侧', '面', '没', '有', '镀', '铬', '装', '饰', '条', '看', '着', '真', '舒', '服']",2
7515,r1yQqoaEMiN2Oh0e,个人觉得19款没有老款好看,外观,-1,觉得19款没有老款好看,"['个', '人', '觉', '得', '1', '9', '款', '没', '有', '老', '款', '好', '看']",2
7516,NkIbpEeUgoVFQ5Wh,我感觉小森的刹车怎么这么软呢   ,操控,-1,刹车怎么这么软呢  ,"['我', '感', '觉', '小', '森', '的', '刹', '车', '怎', '么', '这', '么', '软', '呢']",9
7518,KMJ2S9nNjxwuBW7k,傲虎后备箱大，森林人坐姿高视线更好，看你主要需求什么,舒适性,1,坐姿高视线更好,"['傲', '虎', '后', '备', '箱', '大', '森', '林', '人', '坐', '姿', '高', '视', '线', '更', '好', '看', '你', '主', '要', '需', '求', '什', '么']",6
7520,1xnDMvdCVZmLbpuc,我觉得新款很耐看，比新rav4好看,外观,1,很耐看,"['我', '觉', '得', '新', '款', '很', '耐', '看', '比', '新', 'r', 'a', 'v', '4', '好', '看']",2
7521,Y0AXxIDSzf5mk7QP,新款只有2.5i，2.0T不会再生产了。    ,动力,0,,"['新', '款', '只', '有', '2', '5', 'i', '2', '0', 'T', '不', '会', '再', '生', '产', '了']",8
7522,o31nxTzJgjQsHBck,卤素灯明显穿透力更强一些，安全性考虑吧,安全性,1,卤素灯明显穿透力更强一些,"['卤', '素', '灯', '明', '显', '穿', '透', '力', '更', '强', '一', '些', '安', '全', '性', '考', '虑', '吧']",7
7523,OUzrjC7LaDk481RI,主机设置，调一下音质，有改善，不用钱,配置,0,,"['主', '机', '设', '置', '调', '一', '下', '音', '质', '有', '改', '善', '不', '用', '钱']",4
7524,mn5p6DNBPezQ4TuA,大哥，3.5W你可以去陈田买台发动机了！   ,价格,-1,,"['大', '哥', '3', '5', 'W', '你', '可', '以', '去', '陈', '田', '买', '台', '发', '动', '机', '了']",5
7525,skDmJiEXAO6vPeuQ,撒野？牧马人2.0t，适时四驱了解一下。    ,配置,1,,"['撒', '野', '牧', '马', '人', '2', '0', 't', '适', '时', '四', '驱', '了', '解', '一', '下']",4
7526,XuN12LjT6IdM9oxQ,搞个建伍N917机子，丹拿的喇叭，爽到你不想回家,配置,1,,"['搞', '个', '建', '伍', 'N', '9', '1', '7', '机', '子', '丹', '拿', '的', '喇', '叭', '爽', '到', '你', '不', '想', '回', '家']",4
7527,7MBvTLl45jfi2oZw,每个地区价格都不一样，没有底价，能到自己心里价位就入手吧。,价格,0,,"['每', '个', '地', '区', '价', '格', '都', '不', '一', '样', '没', '有', '底', '价', '能', '到', '自', '己', '心', '里', '价', '位', '就', '入', '手', '吧']",5
